id;k1;b1;D1;p-value linear 1;R_score1;AIC_linear1;kef x^2 (1);kef x (1);kef 1 (1);p-value quadr 1;R_score quadr 1;AIC_quadr1;k2;b2;D2;p-value linear 2;R_score2;AIC_linear2;kef x^2 (2);kef x (2);kef 1 (2);p-value quadr 2;R_score quadr 2;AIC_quadr2;k3;b3;D3;p-value linear 3;R_score3;AIC_linear3;kef x^2 (3);kef x (3);kef 1 (3);p-value quadr 3;R_score quadr 3;AIC_quadr3;k4;b4;D4;p-value linear 4;R_score4;AIC_linear4;kef x^2 (4);kef x (4);kef 1 (4);p-value quadr 4;R_score quadr 4;AIC_quadr4;;Average linear R_score;Average quadr R_score;AIC linear;AIC quadrio
962;-1,79;13,818;1,79;0;0,989;109,77;-0,047;-1,043;11,545;0;0,998;37,491;-1,792;13,834;1,792;0;0,989;110,461;-0,047;-1,036;11,533;0;0,998;36,336;-1,792;13,832;1,792;0;0,989;110,261;-0,048;-1,033;11,522;0;0,998;33,803;-1,791;13,823;1,791;0;0,989;109,856;-0,047;-1,038;11,532;0;0,998;35,122;;0,989;0,998;110,087;35,688
964;-1,814;13,986;1,814;0;0,991;101,684;-0,043;-1,123;11,884;0;0,998;27,196;-1,814;13,991;1,814;0;0,991;103,391;-0,044;-1,11;11,847;0;0,998;28,139;-1,813;13,984;1,813;0;0,991;103,889;-0,045;-1,101;11,815;0;0,998;26,079;-1,814;13,979;1,814;0;0,991;103,351;-0,044;-1,109;11,836;0;0,998;28,041;;0,991;0,998;103,07875;27,36375
965;-1,79;13,92;1,79;0;0,99;106,657;-0,046;-1,047;11,66;0;0,998;23,431;-1,791;13,941;1,791;0;0,99;106,95;-0,047;-1,047;11,678;0;0,998;24,724;-1,793;13,934;1,793;0;0,99;106,726;-0,046;-1,052;11,679;0;0,998;24,974;-1,794;13,929;1,794;0;0,99;106,53;-0,046;-1,052;11,673;0;0,998;23,387;;0,99;0,998;106,71575;24,129
967;-1,822;14,197;1,822;0;0,992;96,517;-0,041;-1,16;12,183;0;0,999;17,612;-1,821;14,188;1,821;0;0,992;95,994;-0,041;-1,164;12,191;0;0,999;18,351;-1,82;14,179;1,82;0;0,992;95,521;-0,041;-1,172;12,204;0;0,998;20,361;-1,821;14,181;1,821;0;0,992;95,676;-0,041;-1,169;12,198;0;0,998;19,559;;0,992;0,9985;95,927;18,97075
968;-1,814;13,845;1,814;0;0,992;98,423;-0,042;-1,143;11,802;0;0,998;21,896;-1,818;13,837;1,818;0;0,992;99,219;-0,042;-1,144;11,784;0;0,998;24,005;-1,821;13,812;1,821;0;0,992;99,073;-0,042;-1,152;11,776;0;0,998;26,351;-1,82;13,794;1,82;0;0,992;98,541;-0,042;-1,153;11,765;0;0,998;24,885;;0,992;0,998;98,814;24,28425
969;-1,823;13,977;1,823;0;0,992;99,258;-0,042;-1,156;11,947;0;0,998;28,379;-1,825;13,96;1,825;0;0,992;99,813;-0,042;-1,149;11,902;0;0,998;26,027;-1,823;13,995;1,823;0;0,991;101,427;-0,043;-1,134;11,897;0;0,998;26,644;-1,822;14,012;1,822;0;0,991;102,37;-0,043;-1,129;11,903;0;0,998;29,294;;0,9915;0,998;100,717;27,586
970;-1,772;13,818;1,772;0;0,989;110,388;-0,048;-1,002;11,473;0;0,998;28,105;-1,77;13,813;1,77;0;0,989;111,155;-0,049;-0,989;11,437;0;0,998;26,427;-1,771;13,833;1,771;0;0,988;112,497;-0,05;-0,971;11,396;0;0,998;21,958;-1,77;13,818;1,77;0;0,988;112,678;-0,05;-0,968;11,378;0;0,998;22,431;;0,9885;0,998;111,6795;24,73025
971;-1,818;14,221;1,818;0;0,992;97,029;-0,042;-1,14;12,159;0;0,999;9,593;-1,816;14,227;1,816;0;0,992;96,423;-0,042;-1,147;12,189;0;0,999;11,625;-1,817;14,248;1,817;0;0,992;95,129;-0,041;-1,163;12,257;0;0,999;14,912;-1,82;14,273;1,82;0;0,992;94,575;-0,041;-1,168;12,288;0;0,999;13,224;;0,992;0,999;95,789;12,3385
972;-1,824;13,903;1,824;0;0,992;99,222;-0,042;-1,152;11,86;0;0,998;25,793;-1,823;13,918;1,823;0;0,992;99,941;-0,043;-1,142;11,846;0;0,998;24,049;-1,819;13,916;1,819;0;0,991;99,968;-0,042;-1,143;11,856;0;0,998;26,325;-1,82;13,918;1,82;0;0,991;100,344;-0,043;-1,138;11,845;0;0,998;25,746;;0,9915;0,998;99,86875;25,47825
973;-1,814;13,843;1,814;0;0,991;102,319;-0,043;-1,126;11,75;0;0,998;31,713;-1,814;13,849;1,814;0;0,991;102,523;-0,043;-1,123;11,746;0;0,998;31,023;-1,814;13,845;1,814;0;0,991;102,133;-0,043;-1,126;11,752;0;0,998;30,83;-1,815;13,843;1,815;0;0,991;102,954;-0,044;-1,12;11,726;0;0,998;30,666;;0,991;0,998;102,48225;31,058
974;-1,811;14,081;1,811;0;0,991;100,936;-0,043;-1,122;11,985;0;0,998;24,621;-1,808;14,087;1,808;0;0,991;101,036;-0,043;-1,117;11,984;0;0,998;23,85;-1,806;14,085;1,806;0;0,991;101,251;-0,044;-1,111;11,969;0;0,998;22,311;-1,806;14,076;1,806;0;0,991;101,302;-0,043;-1,113;11,965;0;0,998;23,532;;0,991;0,998;101,13125;23,5785
975;-1,803;14,343;1,803;0;0,992;97,27;-0,042;-1,127;12,285;0;0,999;12,175;-1,801;14,309;1,801;0;0,991;98,828;-0,043;-1,112;12,212;0;0,999;12,339;-1,798;14,299;1,798;0;0,992;98,472;-0,043;-1,112;12,209;0;0,999;11,863;-1,796;14,287;1,796;0;0,992;98,165;-0,043;-1,115;12,215;0;0,999;14,061;;0,99175;0,999;98,18375;12,6095
976;-1,798;14,086;1,798;0;0,991;100,215;-0,044;-1,098;11,955;0;0,999;12,83;-1,797;14,092;1,797;0;0,991;100,8;-0,044;-1,091;11,943;0;0,999;12,292;-1,8;14,061;1,8;0;0,991;100,053;-0,044;-1,101;11,936;0;0,999;13,326;-1,801;14,028;1,801;0;0,991;99,63;-0,043;-1,107;11,915;0;0,999;13,759;;0,991;0,999;100,1745;13,05175
977;-1,814;13,869;1,814;0;0,991;101,245;-0,043;-1,121;11,759;0;0,998;23,558;-1,81;13,881;1,81;0;0,991;101,493;-0,044;-1,112;11,759;0;0,998;22,412;-1,81;13,881;1,81;0;0,991;101,76;-0,044;-1,11;11,75;0;0,998;22,055;-1,809;13,871;1,809;0;0,991;101,369;-0,043;-1,115;11,759;0;0,998;23,777;;0,991;0,998;101,46675;22,9505
978;-1,83;13,952;1,83;0;0,992;94,333;-0,04;-1,196;12,022;0;0,998;23,055;-1,832;13,968;1,832;0;0,992;95,705;-0,041;-1,182;11,988;0;0,998;20,363;-1,831;13,955;1,831;0;0,992;94,781;-0,04;-1,19;12,004;0;0,998;21,224;-1,83;13,932;1,83;0;0,993;94,161;-0,04;-1,199;12,011;0;0,998;23,826;;0,99225;0,998;94,745;22,117
979;-1,814;13,834;1,814;0;0,991;101,008;-0,043;-1,134;11,763;0;0,998;29,369;-1,812;13,818;1,812;0;0,991;100,677;-0,043;-1,133;11,75;0;0,998;28,378;-1,815;13,821;1,815;0;0,991;101,196;-0,043;-1,133;11,747;0;0,998;29,708;-1,815;13,825;1,815;0;0,991;100,98;-0,042;-1,138;11,765;0;0,998;31,073;;0,991;0,998;100,96525;29,632
980;-1,826;13,829;1,826;0;0,992;97,829;-0,042;-1,16;11,802;0;0,998;21,867;-1,822;13,817;1,822;0;0,992;97,585;-0,041;-1,165;11,817;0;0,998;25,687;-1,823;13,81;1,823;0;0,992;97,74;-0,041;-1,176;11,841;0;0,998;31,323;-1,824;13,819;1,824;0;0,992;97,318;-0,041;-1,175;11,842;0;0,998;28,426;;0,992;0,998;97,618;26,82575
981;-1,81;14,094;1,81;0;0,991;101,11;-0,044;-1,108;11,959;0;0,999;17,412;-1,805;14,065;1,805;0;0,991;100,026;-0,043;-1,117;11,971;0;0,998;20,152;-1,805;14,055;1,805;0;0,991;100,054;-0,043;-1,12;11,97;0;0,998;22,24;-1,805;14,057;1,805;0;0,991;100,125;-0,043;-1,116;11,959;0;0,998;19,849;;0,991;0,99825;100,32875;19,91325
982;-1,823;13,667;1,823;0;0,991;100,46;-0,042;-1,16;11,649;0;0,998;35,17;-1,823;13,678;1,823;0;0,991;100,597;-0,042;-1,151;11,633;0;0,998;31,692;-1,822;13,671;1,822;0;0,991;100,799;-0,042;-1,148;11,621;0;0,998;31,716;-1,823;13,659;1,823;0;0,991;101,131;-0,042;-1,15;11,611;0;0,998;33,581;;0,991;0,998;100,74675;33,03975
983;-1,798;13,803;1,798;0;0,99;104,999;-0,045;-1,077;11,608;0;0,998;27,157;-1,799;13,817;1,799;0;0,99;105,218;-0,045;-1,072;11,607;0;0,998;25,378;-1,798;13,835;1,798;0;0,99;105,821;-0,046;-1,064;11,602;0;0,998;24,265;-1,798;13,839;1,798;0;0,99;105,963;-0,046;-1,069;11,622;0;0,998;28,052;;0,99;0,998;105,50025;26,213
984;-1,812;13,784;1,812;0;0,991;101,785;-0,043;-1,117;11,67;0;0,998;25,396;-1,812;13,785;1,812;0;0,991;102,097;-0,044;-1,116;11,666;0;0,998;26,151;-1,812;13,791;1,812;0;0,991;102,517;-0,044;-1,115;11,667;0;0,998;27,485;-1,812;13,779;1,812;0;0,991;102,514;-0,044;-1,11;11,643;0;0,998;25,071;;0,991;0,998;102,22825;26,02575
985;-1,824;13,704;1,824;0;0,991;101,282;-0,043;-1,14;11,621;0;0,998;28,574;-1,813;13,703;1,813;0;0,991;103,534;-0,044;-1,112;11,57;0;0,998;30,746;-1,81;13,697;1,81;0;0,991;103,567;-0,044;-1,106;11,554;0;0,998;29,142;-1,81;13,689;1,81;0;0,991;103,286;-0,044;-1,106;11,547;0;0,998;27,873;;0,991;0,998;102,91725;29,08375
986;-1,805;13,991;1,805;0;0,991;99,376;-0,043;-1,122;11,913;0;0,998;19,829;-1,812;14,011;1,812;0;0,991;100,737;-0,043;-1,117;11,897;0;0,998;19,948;-1,813;14,01;1,813;0;0,991;100,79;-0,044;-1,114;11,883;0;0,999;17,438;-1,81;13,993;1,81;0;0,991;99,799;-0,043;-1,123;11,902;0;0,998;19,513;;0,991;0,99825;100,1755;19,182
989;-1,831;14,051;1,831;0;0,992;96,863;-0,04;-1,185;12,086;0;0,998;28,28;-1,836;14,036;1,836;0;0,992;97,192;-0,04;-1,199;12,096;0;0,998;33,48;-1,832;14,036;1,832;0;0,992;97,116;-0,04;-1,188;12,078;0;0,998;30,524;-1,825;14,049;1,825;0;0,992;98,761;-0,042;-1,16;12,024;0;0,998;26,721;;0,992;0,998;97,483;29,75125
990;-1,799;14,081;1,799;0;0,991;102,703;-0,044;-1,093;11,93;0;0,998;23,253;-1,797;14,077;1,797;0;0,991;101,773;-0,044;-1,088;11,919;0;0,999;16,317;-1,796;14,095;1,796;0;0,991;102,451;-0,045;-1,08;11,914;0;0,999;15,245;-1,793;14,077;1,793;0;0,991;101,501;-0,044;-1,09;11,935;0;0,998;18,211;;0,991;0,9985;102,107;18,2565
991;-1,799;13,963;1,799;0;0,99;105,409;-0,046;-1,066;11,733;0;0,998;22,432;-1,799;13,972;1,799;0;0,99;106,201;-0,046;-1,059;11,72;0;0,998;22,544;-1,797;13,965;1,797;0;0,99;106,303;-0,046;-1,059;11,716;0;0,998;23,757;-1,794;13,947;1,794;0;0,99;105,6;-0,046;-1,064;11,725;0;0,998;25,076;;0,99;0,998;105,87825;23,45225
992;-1,806;13,944;1,806;0;0,991;102,688;-0,044;-1,098;11,789;0;0,998;22,45;-1,805;13,939;1,805;0;0,991;102,599;-0,044;-1,097;11,785;0;0,998;22,003;-1,805;13,933;1,805;0;0,991;102,474;-0,044;-1,098;11,781;0;0,998;21,841;-1,806;13,929;1,806;0;0,991;102,595;-0,044;-1,098;11,774;0;0,998;21,891;;0,991;0,998;102,589;22,04625
993;-1,802;13,735;1,802;0;0,991;102,289;-0,043;-1,113;11,636;0;0,998;30,598;-1,801;13,721;1,801;0;0,991;102,309;-0,042;-1,122;11,655;0;0,998;35,923;-1,798;13,712;1,798;0;0,991;101,799;-0,042;-1,123;11,657;0;0,998;35,375;-1,8;13,718;1,8;0;0,991;101,9;-0,043;-1,112;11,624;0;0,998;29,579;;0,991;0,998;102,07425;32,86875
994;-1,833;13,917;1,833;0;0,992;96,647;-0,04;-1,191;11,962;0;0,998;29,078;-1,831;13,922;1,831;0;0,992;96,345;-0,04;-1,186;11,96;0;0,998;26,469;-1,831;13,921;1,831;0;0,992;96,573;-0,041;-1,182;11,944;0;0,998;24,975;-1,83;13,916;1,83;0;0,992;96,146;-0,04;-1,185;11,952;0;0,998;25,465;;0,992;0,998;96,42775;26,49675
995;-1,82;14,065;1,82;0;0,992;98,663;-0,042;-1,156;12,046;0;0,998;27,378;-1,823;14,075;1,823;0;0,992;99,677;-0,042;-1,151;12,031;0;0,998;27,81;-1,821;14,064;1,821;0;0,992;99,162;-0,042;-1,155;12,037;0;0,998;28,268;-1,821;14,063;1,821;0;0,992;99,134;-0,042;-1,154;12,034;0;0,998;27,859;;0,992;0,998;99,159;27,82875
996;-1,824;13,757;1,824;0;0,991;101,629;-0,043;-1,145;11,691;0;0,998;32,872;-1,821;13,749;1,821;0;0,991;101,165;-0,042;-1,146;11,694;0;0,998;32,622;-1,82;13,742;1,82;0;0,991;101,131;-0,042;-1,154;11,716;0;0,998;36,838;-1,82;13,745;1,82;0;0,991;100,958;-0,042;-1,144;11,689;0;0,998;31,514;;0,991;0,998;101,22075;33,4615
997;-1,805;14,048;1,805;0;0,991;101,135;-0,043;-1,121;11,965;0;0,998;27,828;-1,805;14,053;1,805;0;0,991;101,097;-0,043;-1,121;11,971;0;0,998;27,867;-1,806;14,06;1,806;0;0,991;101,322;-0,043;-1,116;11,96;0;0,998;25,732;-1,807;14,059;1,807;0;0,991;101,444;-0,043;-1,118;11,963;0;0,998;26,968;;0,991;0,998;101,2495;27,09875
998;-1,816;14,029;1,816;0;0,992;97,407;-0,041;-1,154;12,014;0;0,998;22,027;-1,818;14,039;1,818;0;0,992;96,677;-0,041;-1,163;12,044;0;0,998;22,17;-1,821;14,063;1,821;0;0,992;96,282;-0,041;-1,171;12,084;0;0,998;23,369;-1,821;14,082;1,821;0;0,992;96,695;-0,041;-1,163;12,081;0;0,998;21,156;;0,992;0,998;96,76525;22,1805
999;-1,797;14,011;1,797;0;0,989;109,265;-0,048;-1,031;11,682;0;0,998;24,741;-1,792;14,024;1,792;0;0,989;108,839;-0,047;-1,037;11,726;0;0,998;28,475;-1,792;14,027;1,792;0;0,989;108,678;-0,047;-1,04;11,738;0;0,998;29,255;-1,794;14,035;1,794;0;0,989;109,336;-0,048;-1,032;11,715;0;0,998;26,888;;0,989;0,998;109,0295;27,33975
1000;-1,795;14,033;1,795;0;0,99;105,556;-0,046;-1,058;11,79;0;0,998;20,334;-1,797;14,052;1,797;0;0,99;105,801;-0,046;-1,059;11,807;0;0,998;21,571;-1,791;14,042;1,791;0;0,99;104,915;-0,046;-1,058;11,81;0;0,998;19,054;-1,788;14,029;1,788;0;0,99;105,34;-0,046;-1,047;11,776;0;0,999;16,898;;0,99;0,99825;105,403;19,46425
1001;-1,832;14,084;1,832;0;0,993;91,301;-0,039;-1,21;12,192;0;0,999;15,582;-1,831;14,077;1,831;0;0,993;90,736;-0,038;-1,217;12,206;0;0,999;17,173;-1,812;14,043;1,812;0;0,993;90,648;-0,039;-1,186;12,138;0;0,999;9,458;-1,816;14,053;1,816;0;0,992;94,126;-0,041;-1,154;12,037;0;0,999;2,727;;0,99275;0,999;91,70275;11,235
1002;-1,82;13,943;1,82;0;0,991;100,058;-0,041;-1,159;11,931;0;0,998;34,623;-1,82;13,941;1,82;0;0,991;100,025;-0,042;-1,156;11,921;0;0,998;33,092;-1,822;13,946;1,822;0;0,992;99,407;-0,042;-1,151;11,905;0;0,998;26,966;-1,823;13,934;1,823;0;0,992;99,053;-0,042;-1,155;11,899;0;0,998;26,446;;0,9915;0,998;99,63575;30,28175
1003;-1,837;13,933;1,837;0;0,993;92,482;-0,039;-1,218;12,049;0;0,998;22,652;-1,835;13,928;1,835;0;0,993;92,725;-0,039;-1,211;12,029;0;0,998;21,254;-1,835;13,924;1,835;0;0,993;93,254;-0,039;-1,207;12,013;0;0,998;21,569;-1,835;13,912;1,835;0;0,993;93,415;-0,039;-1,208;12,004;0;0,998;22,629;;0,993;0,998;92,969;22,026
1004;-1,824;13,412;1,824;0;0,991;104,553;-0,043;-1,131;11,301;0;0,998;38,741;-1,824;13,399;1,824;0;0,991;104,791;-0,044;-1,127;11,276;0;0,998;38,031;-1,826;13,39;1,826;0;0,991;105,496;-0,044;-1,118;11,233;0;0,998;35,965;-1,824;13,349;1,824;0;0,991;103,987;-0,042;-1,147;11,291;0;0,997;43,504;;0,991;0,99775;104,70675;39,06025
1005;-1,792;13,945;1,792;0;0,99;106,86;-0,046;-1,053;11,697;0;0,998;27,109;-1,791;13,947;1,791;0;0,99;106,428;-0,046;-1,062;11,728;0;0,998;30,186;-1,791;13,953;1,791;0;0,99;106,182;-0,046;-1,061;11,733;0;0,998;28,507;-1,792;13,952;1,792;0;0,99;106,93;-0,046;-1,061;11,728;0;0,998;31,783;;0,99;0,998;106,6;29,39625
1006;-1,824;13,764;1,824;0;0,992;98,86;-0,042;-1,157;11,735;0;0,998;26,519;-1,82;13,76;1,82;0;0,992;98,983;-0,042;-1,153;11,731;0;0,998;27,041;-1,82;13,756;1,82;0;0,992;99,138;-0,042;-1,151;11,719;0;0,998;26,393;-1,821;13,776;1,821;0;0,991;100,145;-0,042;-1,143;11,714;0;0,998;26,725;;0,99175;0,998;99,2815;26,6695
1007;-1,822;13,825;1,822;0;0,991;100,284;-0,042;-1,146;11,768;0;0,998;28,481;-1,824;13,831;1,824;0;0,992;99,878;-0,042;-1,149;11,776;0;0,998;26,666;-1,822;13,826;1,822;0;0,992;99,328;-0,042;-1,148;11,776;0;0,998;25,038;-1,813;13,823;1,813;0;0,992;98,913;-0,042;-1,146;11,791;0;0,998;26,28;;0,99175;0,998;99,60075;26,61625
1008;-1,812;13,913;1,812;0;0,992;98,554;-0,042;-1,14;11,867;0;0,998;21,915;-1,813;13,922;1,813;0;0,992;99,266;-0,043;-1,133;11,853;0;0,998;21,246;-1,813;13,927;1,813;0;0,991;99,583;-0,043;-1,127;11,84;0;0,998;19,127;-1,81;13,91;1,81;0;0,992;98,771;-0,043;-1,131;11,843;0;0,998;18,83;;0,99175;0,998;99,0435;20,2795
1009;-1,8;14,048;1,8;0;0,991;102,746;-0,044;-1,094;11,898;0;0,998;23,827;-1,801;14,07;1,801;0;0,991;103,512;-0,045;-1,084;11,888;0;0,998;21,473;-1,799;14,089;1,799;0;0,991;103,386;-0,045;-1,085;11,917;0;0,998;22,619;-1,802;14,102;1,802;0;0,991;104,017;-0,045;-1,088;11,929;0;0,998;26,035;;0,991;0,998;103,41525;23,4885
1010;-1,812;14,141;1,812;0;0,992;99,173;-0,042;-1,135;12,08;0;0,998;22,119;-1,812;14,148;1,812;0;0,992;98,619;-0,042;-1,137;12,094;0;0,998;20,631;-1,812;14,144;1,812;0;0,992;98,488;-0,042;-1,138;12,094;0;0,998;20,681;-1,811;14,145;1,811;0;0,992;98,3;-0,042;-1,136;12,092;0;0,998;19,148;;0,992;0,998;98,645;20,64475
1012;-1,781;14,126;1,781;0;0,99;104,932;-0,046;-1,046;11,89;0;0,998;18,216;-1,782;14,128;1,782;0;0,99;105,667;-0,046;-1,042;11,877;0;0,998;19,498;-1,783;14,122;1,783;0;0,99;105,33;-0,046;-1,047;11,882;0;0,998;19,867;-1,784;14,116;1,784;0;0,99;105,187;-0,046;-1,051;11,883;0;0,998;20,308;;0,99;0,998;105,279;19,47225
1013;-1,804;14,136;1,804;0;0,992;94,06;-0,041;-1,148;12,14;0;0,999;7,346;-1,805;14,137;1,805;0;0,992;95,452;-0,042;-1,136;12,1;0;0,999;5,84;-1,806;14,141;1,806;0;0,992;95,821;-0,042;-1,135;12,1;0;0,999;7,014;-1,805;14,124;1,805;0;0,992;95,223;-0,041;-1,145;12,118;0;0,999;12,019;;0,992;0,999;95,139;8,05475
1014;-1,801;13,866;1,801;0;0,99;104,449;-0,045;-1,086;11,69;0;0,998;27,704;-1,801;13,875;1,801;0;0,99;104,619;-0,045;-1,085;11,695;0;0,998;27,785;-1,802;13,871;1,802;0;0,99;104,645;-0,045;-1,084;11,686;0;0,998;27,218;-1,801;13,85;1,801;0;0,99;104,706;-0,045;-1,086;11,674;0;0,998;29,091;;0,99;0,998;104,60475;27,9495
1015;-1,806;14,134;1,806;0;0,991;101,015;-0,044;-1,108;12,011;0;0,998;19,632;-1,806;14,118;1,806;0;0,991;100,748;-0,043;-1,113;12,007;0;0,998;20,733;-1,806;14,11;1,806;0;0,991;100,848;-0,044;-1,11;11,992;0;0,998;19,725;-1,806;14,108;1,806;0;0,991;101,017;-0,043;-1,111;11,994;0;0,998;21,519;;0,991;0,998;100,907;20,40225
1016;-1,837;14,029;1,837;0;0,993;90,445;-0,038;-1,224;12,163;0;0,999;16,71;-1,837;14,038;1,837;0;0,993;91,458;-0,039;-1,215;12,146;0;0,999;16,54;-1,836;14,043;1,836;0;0,993;91,798;-0,039;-1,216;12,154;0;0,999;18,69;-1,836;14,035;1,836;0;0,993;91,674;-0,039;-1,218;12,156;0;0,998;20,093;;0,993;0,99875;91,34375;18,00825
1017;-1,812;13,924;1,812;0;0,992;99,334;-0,043;-1,129;11,845;0;0,998;19,428;-1,813;13,924;1,813;0;0,992;99,424;-0,043;-1,133;11,854;0;0,998;21,631;-1,815;13,922;1,815;0;0,991;99,602;-0,043;-1,135;11,851;0;0,998;22,348;-1,816;13,916;1,816;0;0,992;99,21;-0,042;-1,139;11,856;0;0,998;22,576;;0,99175;0,998;99,3925;21,49575
1018;-1,789;13,997;1,789;0;0,99;104,8;-0,045;-1,075;11,823;0;0,998;29,743;-1,788;13,993;1,788;0;0,99;104,987;-0,045;-1,072;11,814;0;0,998;29,967;-1,789;13,999;1,789;0;0,99;105,814;-0,045;-1,062;11,788;0;0,998;28,354;-1,789;14,001;1,789;0;0,99;105,895;-0,046;-1,057;11,773;0;0,998;25,517;;0,99;0,998;105,374;28,39525
1019;-1,79;14,038;1,79;0;0,99;104,589;-0,046;-1,059;11,813;0;0,998;18,562;-1,787;14,044;1,787;0;0,99;105,016;-0,046;-1,055;11,814;0;0,998;20,038;-1,788;14,053;1,788;0;0,99;105,619;-0,046;-1,049;11,804;0;0,998;19,394;-1,79;14,065;1,79;0;0,99;106,844;-0,047;-1,037;11,775;0;0,998;17,865;;0,99;0,998;105,517;18,96475
1020;-1,781;14,33;1,781;0;0,99;103,676;-0,046;-1,052;12,113;0;0,999;14,388;-1,78;14,322;1,78;0;0,99;104,387;-0,046;-1,046;12,086;0;0,999;14,803;-1,779;14,319;1,779;0;0,99;103,299;-0,045;-1,053;12,11;0;0,999;14,092;-1,778;14,282;1,778;0;0,99;103,87;-0,046;-1,045;12,05;0;0,999;12,043;;0,99;0,999;103,808;13,8315
1021;-1,809;13,959;1,809;0;0,991;101,947;-0,044;-1,108;11,823;0;0,998;22,205;-1,808;13,947;1,808;0;0,991;101,784;-0,044;-1,107;11,815;0;0,998;21,992;-1,807;13,921;1,807;0;0,991;101,652;-0,044;-1,11;11,799;0;0,998;23,307;-1,808;13,913;1,808;0;0,991;101,639;-0,044;-1,109;11,786;0;0,998;22,206;;0,991;0,998;101,7555;22,4275
1022;-1,797;13,517;1,797;0;0,989;109,974;-0,046;-1,056;11,262;0;0,998;40,987;-1,8;13,513;1,8;0;0,988;113,406;-0,046;-1,06;11,263;0;0,997;55,124;-1,799;13,513;1,799;0;0,989;112,808;-0,046;-1,058;11,257;0;0,997;52,319;-1,795;13,502;1,795;0;0,989;110,903;-0,046;-1,056;11,252;0;0,997;45,704;;0,98875;0,99725;111,77275;48,5335
1023;-1,815;13,805;1,815;0;0,991;101,015;-0,043;-1,131;11,722;0;0,998;27,354;-1,815;13,801;1,815;0;0,991;100,778;-0,043;-1,132;11,72;0;0,998;26,55;-1,82;13,783;1,82;0;0,991;100,318;-0,042;-1,144;11,727;0;0,998;28,555;-1,82;13,773;1,82;0;0,991;100,278;-0,042;-1,148;11,725;0;0,998;29,936;;0,991;0,998;100,59725;28,09875
1024;-1,836;14,19;1,836;0;0,993;89,184;-0,038;-1,228;12,341;0;0,999;13,921;-1,838;14,19;1,838;0;0,993;89,654;-0,038;-1,23;12,34;0;0,999;16,126;-1,841;14,197;1,841;0;0,993;90,055;-0,038;-1,235;12,352;0;0,999;18,823;-1,838;14,193;1,838;0;0,993;89,504;-0,038;-1,236;12,36;0;0,999;18,655;;0,993;0,999;89,59925;16,88125
1025;-1,804;14,107;1,804;0;0,991;101,946;-0,043;-1,115;12,013;0;0,998;29,761;-1,805;14,12;1,805;0;0,991;102,152;-0,044;-1,107;11,997;0;0,998;25,725;-1,802;14,101;1,802;0;0,991;101,553;-0,043;-1,108;11,988;0;0,998;24,442;-1,805;14,117;1,805;0;0,991;102,179;-0,044;-1,096;11,96;0;0,998;19,054;;0,991;0,998;101,9575;24,7455
1026;-1,832;13,973;1,832;0;0,992;96,942;-0,041;-1,181;11,991;0;0,998;25,853;-1,832;13,976;1,832;0;0,992;97,617;-0,041;-1,18;11,992;0;0,998;28,657;-1,832;13,977;1,832;0;0,992;97,946;-0,041;-1,173;11,97;0;0,998;26,102;-1,831;13,968;1,831;0;0,992;97,445;-0,041;-1,177;11,977;0;0,998;26,558;;0,992;0,998;97,4875;26,7925
1027;-1,838;14,37;1,838;0;0,995;77,405;-0,033;-1,314;12,774;0;0,999;10,499;-1,834;14,338;1,834;0;0,995;76,411;-0,032;-1,322;12,78;0;0,999;13,432;-1,825;14,306;1,825;0;0,995;72,596;-0,03;-1,339;12,828;0;0,999;12,99;-1,838;14,372;1,838;0;0,995;78,307;-0,032;-1,323;12,806;0;0,999;19,261;;0,995;0,999;76,17975;14,0455
1028;-1,814;14,257;1,814;0;0,992;95,964;-0,041;-1,154;12,248;0;0,999;15,684;-1,813;14,244;1,813;0;0,992;95,131;-0,041;-1,158;12,252;0;0,999;14,803;-1,815;14,237;1,815;0;0,992;95,336;-0,041;-1,158;12,235;0;0,999;13,746;-1,817;14,227;1,817;0;0,992;94,863;-0,041;-1,164;12,242;0;0,999;14,721;;0,992;0,999;95,3235;14,7385
1029;-1,819;14,05;1,819;0;0,992;98,486;-0,042;-1,15;12,014;0;0,998;23,503;-1,819;14,048;1,819;0;0,992;98,564;-0,042;-1,148;12,006;0;0,998;22,791;-1,82;14,038;1,82;0;0,992;98,484;-0,042;-1,154;12,012;0;0,998;25,19;-1,82;14,03;1,82;0;0,992;98,725;-0,042;-1,15;11,99;0;0,998;23,965;;0,992;0,998;98,56475;23,86225
1030;-1,821;13,986;1,821;0;0,992;99,518;-0,041;-1,159;11,972;0;0,998;31,902;-1,822;13,972;1,822;0;0,992;99,447;-0,041;-1,159;11,956;0;0,998;31,392;-1,821;13,961;1,821;0;0,991;100,243;-0,042;-1,152;11,922;0;0,998;31,224;-1,82;13,958;1,82;0;0,991;100,451;-0,042;-1,151;11,923;0;0,998;32,576;;0,9915;0,998;99,91475;31,7735
1031;-1,817;14,107;1,817;0;0,992;97,312;-0,042;-1,153;12,089;0;0,998;20,906;-1,815;14,106;1,815;0;0,992;97,332;-0,041;-1,156;12,099;0;0,998;23,204;-1,815;14,109;1,815;0;0,992;97,62;-0,042;-1,15;12,084;0;0,998;21,216;-1,815;14,101;1,815;0;0,992;97,312;-0,041;-1,155;12,094;0;0,998;23,16;;0,992;0,998;97,394;22,1215
